annotation_id,image_id,file_name,category_name,final_class,bbox,area,image_width,image_height,split
3027,1016,batch_5/000117.JPG,Normal paper,PaperCardboard,"[829.0, 1665.0, 686.0, 453.0]",193098.0,3264,2448,test
3029,1018,batch_5/000000.JPG,Disposable plastic cup,Plastic,"[1001.0, 1872.0, 189.0, 242.0]",31761.0,2448,3264,train
3032,1019,batch_5/000001.JPG,Clear plastic bottle,Plastic,"[1310.0, 1445.0, 293.0, 212.0]",27658.5,2448,3264,train
3034,1020,batch_5/000002.JPG,Drink can,Metal,"[1410.0, 1275.0, 236.0, 241.0]",31526.0,2448,3264,train
3037,1021,batch_5/000004.JPG,Drink can,Metal,"[2127.0, 691.0, 628.0, 518.0]",200557.5,3264,2448,train
3042,1022,batch_5/000005.JPG,Drink can,Metal,"[613.0, 435.0, 197.0, 430.0]",72637.0,3264,2448,train
3044,1022,batch_5/000005.JPG,Clear plastic bottle,Plastic,"[436.0, 1828.0, 419.0, 502.0]",32646.5,3264,2448,train
3047,1024,batch_5/000007.JPG,Drink can,Metal,"[1461.0, 956.0, 332.0, 219.0]",56476.0,3264,2448,train
3048,1025,batch_5/000008.JPG,Clear plastic bottle,Plastic,"[1032.0, 1443.0, 509.0, 278.0]",67466.0,2448,3264,train
3054,1028,batch_5/000011.JPG,Drink can,Metal,"[836.0, 1228.0, 594.0, 315.0]",132455.5,2448,3264,val
3056,1029,batch_5/000012.JPG,Other carton,PaperCardboard,"[1384.0, 985.0, 1064.0, 855.0]",508493.0,2448,3264,test
3060,1029,batch_5/000012.JPG,Drink can,Metal,"[825.0, 1405.0, 303.0, 434.0]",102396.0,2448,3264,val
3061,1029,batch_5/000012.JPG,Drink can,Metal,"[1149.0, 1297.0, 261.0, 457.0]",82666.0,2448,3264,train
3062,1029,batch_5/000012.JPG,Drink can,Metal,"[1277.0, 1590.0, 502.0, 341.0]",101963.5,2448,3264,val
3065,1031,batch_5/000014.JPG,Styrofoam piece,Other,"[1519.0, 1436.0, 295.0, 241.0]",30391.0,2448,3264,test
3080,1033,batch_5/000016.JPG,Drink can,Metal,"[1232.0, 1628.0, 234.0, 332.0]",44286.0,2448,3264,train
3083,1034,batch_5/000017.JPG,Drink can,Metal,"[907.0, 1125.0, 459.0, 321.0]",81697.0,2448,3264,val
3091,1037,batch_5/000020.JPG,Crisp packet,Other,"[1241.0, 2449.0, 526.0, 434.0]",198498.0,2448,3264,train
3097,1039,batch_5/000022.JPG,Paper bag,PaperCardboard,"[1399.0, 1017.0, 605.0, 362.0]",102870.5,2448,3264,val
3100,1041,batch_5/000024.JPG,Paper bag,PaperCardboard,"[420.0, 1722.0, 876.0, 913.0]",468191.5,2448,3264,test
3103,1044,batch_5/000027.JPG,Glass bottle,Glass,"[1256.0, 234.0, 175.0, 686.0]",84780.0,2448,3264,train
3106,1045,batch_5/000028.JPG,Clear plastic bottle,Plastic,"[1055.0, 1724.0, 341.0, 661.0]",147600.0,2448,3264,train
3129,1053,batch_5/000037.JPG,Normal paper,PaperCardboard,"[315.0, 588.0, 557.0, 492.0]",134876.5,2448,3264,train
3130,1054,batch_5/000038.JPG,Styrofoam piece,Other,"[1459.0, 1186.0, 463.0, 362.0]",79337.0,2448,3264,train
3133,1056,batch_5/000040.JPG,Drink can,Metal,"[2054.0, 988.0, 470.0, 372.0]",121433.5,3264,2448,train
3140,1059,batch_5/000043.JPG,Crisp packet,Other,"[981.0, 1431.0, 572.0, 384.0]",164102.0,2448,3264,train
3146,1061,batch_5/000046.JPG,Food Can,Metal,"[1067.0, 1422.0, 324.0, 372.0]",81216.0,2448,3264,train
3152,1064,batch_5/000049.JPG,Disposable plastic cup,Plastic,"[1538.0, 2113.0, 266.0, 310.0]",42611.5,2448,3264,train
3159,1064,batch_5/000049.JPG,Corrugated carton,PaperCardboard,"[790.0, 1129.0, 753.0, 673.0]",316486.5,2448,3264,val
3160,1064,batch_5/000049.JPG,Corrugated carton,PaperCardboard,"[1935.0, 608.0, 512.0, 715.0]",184952.0,2448,3264,train
3161,1064,batch_5/000049.JPG,Paper bag,PaperCardboard,"[1451.0, 552.0, 452.0, 267.0]",71923.5,2448,3264,train
3167,1066,batch_5/000051.JPG,Drink can,Metal,"[865.0, 1143.0, 353.0, 254.0]",51540.5,2448,3264,train
3178,1072,batch_5/000058.JPG,Crisp packet,Other,"[1092.0, 1262.0, 161.0, 241.0]",25797.0,2448,3264,val
3179,1073,batch_5/000059.JPG,Crisp packet,Other,"[1077.0, 1612.0, 367.0, 285.0]",64596.0,2448,3264,train
3180,1074,batch_5/000060.JPG,Disposable plastic cup,Plastic,"[1302.0, 843.0, 147.0, 241.0]",26854.0,2448,3264,train
3181,1074,batch_5/000060.JPG,Disposable plastic cup,Plastic,"[1360.0, 1304.0, 272.0, 177.0]",32872.5,2448,3264,test
3229,1076,batch_6/000052.JPG,Disposable plastic cup,Plastic,"[956.0, 1473.0, 154.0, 202.0]",24180.5,2448,3264,train
3230,1077,batch_6/000104.JPG,Clear plastic bottle,Plastic,"[501.0, 908.0, 630.0, 581.0]",170847.0,2448,3264,train
3244,1081,batch_6/000100.JPG,Clear plastic bottle,Plastic,"[994.0, 579.0, 608.0, 315.0]",98612.5,3264,2448,train
3245,1081,batch_6/000100.JPG,Clear plastic bottle,Plastic,"[2478.0, 1995.0, 267.0, 345.0]",48975.5,3264,2448,train
3246,1082,batch_6/000099.JPG,Clear plastic bottle,Plastic,"[1137.0, 1665.0, 393.0, 247.0]",55294.5,2624,1968,test
3247,1082,batch_6/000099.JPG,Clear plastic bottle,Plastic,"[1239.0, 1495.0, 161.0, 155.0]",18996.0,2624,1968,train
3252,1084,batch_6/000097.JPG,Clear plastic bottle,Plastic,"[1450.0, 1257.0, 468.0, 212.0]",70621.5,3680,2760,train
3253,1084,batch_6/000097.JPG,Clear plastic bottle,Plastic,"[1570.0, 1455.0, 512.0, 227.0]",66812.5,3680,2760,val
3259,1085,batch_6/000096.JPG,Other carton,PaperCardboard,"[312.0, 1719.0, 300.0, 247.0]",59100.0,2448,3264,val
3262,1088,batch_6/000093.JPG,Clear plastic bottle,Plastic,"[1619.0, 1508.0, 320.0, 528.0]",125186.5,3264,2448,train
3268,1091,batch_6/000090.JPG,Clear plastic bottle,Plastic,"[710.0, 1624.0, 208.0, 190.0]",26561.0,3264,2448,train
3275,1096,batch_6/000085.JPG,Clear plastic bottle,Plastic,"[639.0, 1417.0, 547.0, 530.0]",131665.0,2448,3264,test
3280,1099,batch_6/000080.JPG,Clear plastic bottle,Plastic,"[737.0, 1948.0, 477.0, 162.0]",52997.5,3264,2448,test
3283,1101,batch_6/000078.JPG,Aerosol,Metal,"[652.0, 710.0, 309.0, 212.0]",23762.5,2624,1968,train
3290,1103,batch_6/000076.JPG,Clear plastic bottle,Plastic,"[1150.0, 1286.0, 262.0, 557.0]",108990.0,2275,3235,train
3291,1103,batch_6/000076.JPG,Glass bottle,Glass,"[886.0, 890.0, 224.0, 651.0]",108619.5,2275,3235,train
3293,1104,batch_6/000075.JPG,Corrugated carton,PaperCardboard,"[496.0, 1600.0, 717.0, 1037.0]",570203.0,2448,3264,test
3294,1105,batch_6/000074.JPG,Other plastic bottle,Plastic,"[1548.0, 1298.0, 711.0, 375.0]",143994.5,3264,2448,test
3295,1105,batch_6/000074.JPG,Corrugated carton,PaperCardboard,"[456.0, 678.0, 905.0, 539.0]",365018.5,3264,2448,train
3296,1106,batch_6/000073.JPG,Clear plastic bottle,Plastic,"[2058.0, 878.0, 261.0, 782.0]",163222.0,3264,2448,val
3390,1109,batch_6/000070.JPG,Tupperware,Plastic,"[1101.0, 1473.0, 264.0, 246.0]",36983.5,2624,1968,train
3391,1110,batch_6/000069.JPG,Clear plastic bottle,Plastic,"[999.0, 586.0, 608.0, 314.0]",96568.0,3264,2448,train
3392,1110,batch_6/000069.JPG,Clear plastic bottle,Plastic,"[2476.0, 2007.0, 272.0, 328.0]",46281.5,3264,2448,train
3395,1111,batch_6/000068.JPG,Paper bag,PaperCardboard,"[611.0, 1119.0, 190.0, 242.0]",26917.5,3264,2448,train
3403,1113,batch_6/000065.JPG,Clear plastic bottle,Plastic,"[1074.0, 1401.0, 203.0, 301.0]",35809.0,2448,3264,val
3404,1113,batch_6/000065.JPG,Clear plastic bottle,Plastic,"[940.0, 1488.0, 149.0, 306.0]",26488.0,2448,3264,test
3414,1117,batch_6/000061.JPG,Pizza box,PaperCardboard,"[814.0, 728.0, 1418.0, 722.0]",587099.0,2448,3264,test
3416,1118,batch_6/000060.JPG,Clear plastic bottle,Plastic,"[867.0, 1265.0, 300.0, 606.0]",135323.0,2448,3264,train
3417,1119,batch_6/000059.JPG,Corrugated carton,PaperCardboard,"[1979.0, 837.0, 332.0, 308.0]",57184.5,3264,2448,test
3418,1119,batch_6/000059.JPG,Corrugated carton,PaperCardboard,"[1168.0, 755.0, 585.0, 1104.0]",434551.0,3264,2448,test
3419,1119,batch_6/000059.JPG,Corrugated carton,PaperCardboard,"[564.0, 618.0, 690.0, 589.0]",157869.0,3264,2448,val
3420,1120,batch_6/000058.JPG,Clear plastic bottle,Plastic,"[427.0, 296.0, 872.0, 335.0]",252488.0,2448,3264,test
3421,1120,batch_6/000058.JPG,Clear plastic bottle,Plastic,"[865.0, 649.0, 696.0, 711.0]",206358.0,2448,3264,train
3425,1121,batch_6/000056.JPG,Other carton,PaperCardboard,"[1151.0, 1206.0, 690.0, 759.0]",429266.0,3264,2448,val
3426,1121,batch_6/000056.JPG,Clear plastic bottle,Plastic,"[2054.0, 775.0, 526.0, 769.0]",173421.0,3264,2448,train
3427,1121,batch_6/000056.JPG,Clear plastic bottle,Plastic,"[1254.0, 412.0, 339.0, 391.0]",109447.5,3264,2448,train
3430,1122,batch_6/000055.JPG,Clear plastic bottle,Plastic,"[970.0, 1538.0, 342.0, 154.0]",31931.0,3264,2448,train
3431,1122,batch_6/000055.JPG,Glass bottle,Glass,"[2028.0, 1200.0, 375.0, 342.0]",38356.5,3264,2448,test
3435,1123,batch_6/000057.JPG,Drink can,Metal,"[768.0, 1277.0, 307.0, 514.0]",134156.0,3264,2448,train
3436,1123,batch_6/000057.JPG,Drink can,Metal,"[725.0, 847.0, 308.0, 524.0]",120557.5,3264,2448,train
3437,1123,batch_6/000057.JPG,Drink can,Metal,"[671.0, 703.0, 271.0, 668.0]",53257.5,3264,2448,train
3438,1123,batch_6/000057.JPG,Drink can,Metal,"[1041.0, 639.0, 251.0, 371.0]",61149.5,3264,2448,train
3439,1123,batch_6/000057.JPG,Drink can,Metal,"[1594.0, 677.0, 208.0, 362.0]",62142.5,3264,2448,val
3440,1123,batch_6/000057.JPG,Drink can,Metal,"[1880.0, 634.0, 216.0, 345.0]",57849.5,3264,2448,val
3441,1123,batch_6/000057.JPG,Drink can,Metal,"[2032.0, 559.0, 174.0, 325.0]",35216.5,3264,2448,test
3442,1123,batch_6/000057.JPG,Drink can,Metal,"[2229.0, 718.0, 246.0, 354.0]",64413.0,3264,2448,train
3444,1123,batch_6/000057.JPG,Drink can,Metal,"[2198.0, 612.0, 228.0, 320.0]",29118.0,3264,2448,train
3446,1123,batch_6/000057.JPG,Clear plastic bottle,Plastic,"[441.0, 1185.0, 253.0, 866.0]",88984.0,3264,2448,train
3455,1124,batch_6/000054.JPG,Disposable plastic cup,Plastic,"[1442.0, 1028.0, 195.0, 229.0]",28085.5,3264,2448,train
3459,1127,batch_6/000051.JPG,Clear plastic bottle,Plastic,"[1123.0, 836.0, 149.0, 445.0]",49259.5,2448,3264,train
3464,1131,batch_6/000047.JPG,Clear plastic bottle,Plastic,"[941.0, 799.0, 911.0, 610.0]",286311.5,3264,2448,val
3466,1132,batch_6/000046.JPG,Clear plastic bottle,Plastic,"[531.0, 552.0, 334.0, 367.0]",80451.5,2448,3264,val
3467,1133,batch_6/000045.JPG,Clear plastic bottle,Plastic,"[624.0, 1322.0, 225.0, 598.0]",106291.0,3264,2448,train
3472,1135,batch_6/000042.JPG,Disposable plastic cup,Plastic,"[792.0, 1333.0, 200.0, 231.0]",28099.0,2448,3264,train
3475,1136,batch_6/000041.JPG,Paper bag,PaperCardboard,"[1303.0, 410.0, 1328.0, 769.0]",466826.0,3264,2448,test
3484,1140,batch_6/000037.JPG,Clear plastic bottle,Plastic,"[1616.0, 705.0, 261.0, 248.0]",18897.5,2624,1968,train
3498,1141,batch_6/000036.JPG,Clear plastic bottle,Plastic,"[1176.0, 1170.0, 205.0, 119.0]",17422.0,2624,1968,train
3505,1143,batch_6/000034.JPG,Clear plastic bottle,Plastic,"[1625.0, 503.0, 368.0, 395.0]",60658.0,2448,3264,train
3506,1143,batch_6/000034.JPG,Clear plastic bottle,Plastic,"[1289.0, 2018.0, 211.0, 524.0]",70461.0,2448,3264,train
3520,1147,batch_6/000029.JPG,Clear plastic bottle,Plastic,"[1512.0, 1267.0, 454.0, 218.0]",69020.0,3680,2760,test
3521,1147,batch_6/000029.JPG,Clear plastic bottle,Plastic,"[1616.0, 1474.0, 505.0, 209.0]",64732.5,3680,2760,train
3526,1148,batch_6/000028.JPG,Drink can,Metal,"[1159.0, 1753.0, 533.0, 389.0]",112769.5,2448,3264,test
3527,1149,batch_6/000027.JPG,Disposable plastic cup,Plastic,"[950.0, 1803.0, 534.0, 328.0]",107975.5,3264,2448,val
3529,1151,batch_6/000025.JPG,Corrugated carton,PaperCardboard,"[1405.0, 894.0, 1275.0, 1182.0]",792336.0,3264,2448,train
3530,1152,batch_6/000024.JPG,Food Can,Metal,"[1509.0, 1195.0, 219.0, 195.0]",28717.0,2624,1968,train
3535,1153,batch_6/000023.JPG,Clear plastic bottle,Plastic,"[726.0, 1203.0, 351.0, 453.0]",100485.0,3264,2448,train
3538,1154,batch_6/000022.JPG,Paper bag,PaperCardboard,"[798.0, 2099.0, 1015.0, 728.0]",390328.0,2448,3264,train
3545,1155,batch_6/000021.JPG,Clear plastic bottle,Plastic,"[685.0, 422.0, 807.0, 1190.0]",401206.0,2448,3264,train
3547,1157,batch_6/000019.JPG,Clear plastic bottle,Plastic,"[950.0, 804.0, 904.0, 604.0]",274282.5,3264,2448,train
3552,1159,batch_6/000017.JPG,Clear plastic bottle,Plastic,"[389.0, 580.0, 698.0, 256.0]",155069.0,2448,3264,val
3553,1159,batch_6/000017.JPG,Clear plastic bottle,Plastic,"[1042.0, 368.0, 282.0, 727.0]",133251.0,2448,3264,train
3557,1160,batch_6/000015.JPG,Clear plastic bottle,Plastic,"[1283.0, 1556.0, 491.0, 218.0]",68705.0,2815,2195,train
3558,1160,batch_6/000015.JPG,Glass bottle,Glass,"[1665.0, 1362.0, 489.0, 444.0]",71955.5,2815,2195,train
3559,1161,batch_6/000014.JPG,Clear plastic bottle,Plastic,"[718.0, 1321.0, 253.0, 281.0]",32531.0,2448,3264,train
3560,1162,batch_6/000013.JPG,Drink can,Metal,"[971.0, 703.0, 242.0, 262.0]",38696.0,2448,3264,train
3561,1162,batch_6/000013.JPG,Crisp packet,Other,"[1036.0, 1105.0, 396.0, 309.0]",116582.5,2448,3264,test
3562,1162,batch_6/000013.JPG,Crisp packet,Other,"[1306.0, 1481.0, 535.0, 465.0]",155610.5,2448,3264,train
3564,1164,batch_6/000010.JPG,Clear plastic bottle,Plastic,"[534.0, 1591.0, 610.0, 725.0]",219050.5,2448,3264,train
3565,1165,batch_6/000009.JPG,Corrugated carton,PaperCardboard,"[766.0, 571.0, 1451.0, 1096.0]",865105.5,3264,2448,train
3574,1171,batch_6/000002.JPG,Corrugated carton,PaperCardboard,"[1385.0, 1052.0, 1128.0, 531.0]",471336.5,3264,2448,train
3575,1171,batch_6/000002.JPG,Corrugated carton,PaperCardboard,"[715.0, 578.0, 478.0, 398.0]",115833.0,3264,2448,val
3579,1172,batch_6/000001.JPG,Normal paper,PaperCardboard,"[1146.0, 1450.0, 527.0, 727.0]",184072.0,2448,3264,train
3649,1179,batch_7/000006.JPG,Corrugated carton,PaperCardboard,"[1617.0, 2224.0, 1048.0, 1774.0]",89944.0,6000,4000,test
3657,1184,batch_7/000013.JPG,Magazine paper,PaperCardboard,"[1663.0, 915.0, 736.0, 485.0]",225369.0,3264,2448,val
3661,1187,batch_7/000016.JPG,Clear plastic bottle,Plastic,"[358.0, 844.0, 345.0, 120.0]",30592.5,2448,3264,train
3662,1188,batch_7/000017.JPG,Clear plastic bottle,Plastic,"[1436.0, 1742.0, 355.0, 458.0]",76057.0,3264,2448,test
3663,1189,batch_7/000018.JPG,Styrofoam piece,Other,"[1081.0, 1048.0, 280.0, 271.0]",36645.0,3264,2448,train
3669,1191,batch_7/000020.JPG,Styrofoam piece,Other,"[2045.0, 1521.0, 335.0, 177.0]",35590.0,3264,2448,val
3670,1192,batch_7/000021.JPG,Styrofoam piece,Other,"[1199.0, 815.0, 393.0, 220.0]",45746.5,3264,2448,test
3672,1192,batch_7/000021.JPG,Normal paper,PaperCardboard,"[0.0, 1738.0, 515.0, 663.0]",248080.5,3264,2448,train
3683,1193,batch_7/000022.JPG,Clear plastic bottle,Plastic,"[902.0, 1100.0, 626.0, 801.0]",272256.5,3264,2448,train
3684,1193,batch_7/000022.JPG,Clear plastic bottle,Plastic,"[458.0, 1449.0, 779.0, 473.0]",217746.5,3264,2448,test
3691,1196,batch_7/000025.JPG,Drink can,Metal,"[616.0, 1380.0, 317.0, 183.0]",47132.0,3264,2448,train
3696,1198,batch_7/000030.JPG,Disposable plastic cup,Plastic,"[125.0, 565.0, 455.0, 575.0]",193776.0,960,1280,train
3701,1200,batch_7/000033.JPG,Disposable plastic cup,Plastic,"[733.0, 889.0, 427.0, 261.0]",87091.5,2448,3264,test
3704,1202,batch_7/000035.JPG,Garbage bag,Other,"[1473.0, 1217.0, 597.0, 679.0]",275321.5,3264,2448,train
3713,1203,batch_7/000036.JPG,Food Can,Metal,"[1881.0, 1158.0, 318.0, 395.0]",96434.0,3264,2448,val
3730,1209,batch_7/000044.JPG,Clear plastic bottle,Plastic,"[837.0, 1183.0, 459.0, 219.0]",50105.5,2448,3264,test
3742,1212,batch_7/000048.JPG,Normal paper,PaperCardboard,"[1497.0, 1822.0, 177.0, 553.0]",73906.5,2448,3264,train
3751,1213,batch_7/000049.JPG,Clear plastic bottle,Plastic,"[614.0, 1589.0, 200.0, 494.0]",66955.5,2448,3264,train
3778,1215,batch_7/000051.JPG,Pizza box,PaperCardboard,"[488.0, 1679.0, 1331.0, 805.0]",366905.5,2448,3264,train
3781,1216,batch_7/000052.JPG,Egg carton,PaperCardboard,"[1317.0, 1432.0, 554.0, 438.0]",140107.0,3264,2448,train
3788,1220,batch_7/000056.JPG,Spread tub,Plastic,"[850.0, 1603.0, 164.0, 283.0]",24672.5,2448,3264,val
3790,1222,batch_7/000058.JPG,Clear plastic bottle,Plastic,"[1371.0, 1814.0, 187.0, 281.0]",25047.5,2448,3264,train
3791,1222,batch_7/000058.JPG,Normal paper,PaperCardboard,"[2109.0, 2677.0, 264.0, 237.0]",36410.0,2448,3264,train
3825,1234,batch_7/000072.JPG,Clear plastic bottle,Plastic,"[1070.0, 1284.0, 443.0, 317.0]",85238.0,2448,3264,train
3826,1234,batch_7/000072.JPG,Other plastic bottle,Plastic,"[2033.0, 2806.0, 337.0, 282.0]",42516.0,2448,3264,train
3834,1238,batch_7/000077.JPG,Clear plastic bottle,Plastic,"[618.0, 1456.0, 164.0, 282.0]",32066.0,2448,3264,val
3835,1239,batch_7/000078.JPG,Garbage bag,Other,"[172.0, 2.0, 1120.0, 592.0]",396363.5,2448,3264,train
3836,1239,batch_7/000078.JPG,Garbage bag,Other,"[222.0, 208.0, 739.0, 598.0]",268128.5,2448,3264,train
3837,1239,batch_7/000078.JPG,Garbage bag,Other,"[177.0, 538.0, 1694.0, 1455.0]",1508296.0,2448,3264,val
3838,1239,batch_7/000078.JPG,Garbage bag,Other,"[0.0, 527.0, 579.0, 623.0]",247561.0,2448,3264,train
3841,1239,batch_7/000078.JPG,Crisp packet,Other,"[1633.0, 1734.0, 228.0, 218.0]",27303.0,2448,3264,train
3843,1239,batch_7/000078.JPG,Other carton,PaperCardboard,"[5.0, 1445.0, 1014.0, 1044.0]",430313.0,2448,3264,train
3844,1239,batch_7/000078.JPG,Other carton,PaperCardboard,"[2179.0, 1805.0, 227.0, 269.0]",32347.5,2448,3264,train
3848,1239,batch_7/000078.JPG,Other carton,PaperCardboard,"[932.0, 2042.0, 327.0, 186.0]",49045.0,2448,3264,train
3853,1239,batch_7/000078.JPG,Clear plastic bottle,Plastic,"[1236.0, 1809.0, 145.0, 442.0]",47429.5,2448,3264,train
3855,1240,batch_7/000079.JPG,Clear plastic bottle,Plastic,"[1003.0, 1762.0, 364.0, 143.0]",29448.0,2448,3264,test
3856,1240,batch_7/000079.JPG,Clear plastic bottle,Plastic,"[564.0, 1821.0, 382.0, 145.0]",33658.0,2448,3264,train
3865,1242,batch_7/000081.JPG,Paper bag,PaperCardboard,"[1090.0, 1764.0, 255.0, 270.0]",36900.5,2448,3264,train
3869,1243,batch_7/000082.JPG,Clear plastic bottle,Plastic,"[886.0, 1343.0, 265.0, 220.0]",33837.5,3264,2448,train
3874,1246,batch_7/000085.JPG,Clear plastic bottle,Plastic,"[694.0, 2484.0, 428.0, 334.0]",56582.0,2448,3264,test
3875,1246,batch_7/000085.JPG,Clear plastic bottle,Plastic,"[927.0, 1786.0, 361.0, 231.0]",33639.0,2448,3264,val
3876,1246,batch_7/000085.JPG,Clear plastic bottle,Plastic,"[461.0, 1196.0, 367.0, 109.0]",29903.5,2448,3264,train
3899,1248,batch_7/000087.JPG,Disposable plastic cup,Plastic,"[777.0, 1474.0, 198.0, 243.0]",27898.5,3264,2448,val
3900,1248,batch_7/000087.JPG,Disposable plastic cup,Plastic,"[996.0, 1550.0, 184.0, 208.0]",24412.0,3264,2448,train
3901,1248,batch_7/000087.JPG,Clear plastic bottle,Plastic,"[1772.0, 1345.0, 321.0, 163.0]",32461.0,3264,2448,val
3907,1251,batch_7/000090.JPG,Clear plastic bottle,Plastic,"[1510.0, 2313.0, 322.0, 644.0]",107507.0,2448,3264,train
3909,1252,batch_7/000091.JPG,Clear plastic bottle,Plastic,"[1741.0, 1200.0, 222.0, 660.0]",115150.5,3264,2448,val
3912,1253,batch_7/000092.JPG,Drink can,Metal,"[1254.0, 493.0, 426.0, 729.0]",223226.0,3264,2448,train
3913,1253,batch_7/000092.JPG,Food Can,Metal,"[1063.0, 1043.0, 551.0, 607.0]",253532.5,3264,2448,train
3916,1254,batch_7/000093.JPG,Disposable plastic cup,Plastic,"[987.0, 1147.0, 375.0, 306.0]",63550.5,2448,3264,train
3918,1256,batch_7/000095.JPG,Drink can,Metal,"[919.0, 1627.0, 305.0, 178.0]",46588.5,2448,3264,train
3919,1257,batch_7/000096.JPG,Glass bottle,Glass,"[1016.0, 1352.0, 442.0, 185.0]",40982.5,2448,2448,train
3932,1268,batch_7/000109.JPG,Clear plastic bottle,Plastic,"[1884.0, 942.0, 162.0, 339.0]",32972.5,3264,2448,train
3935,1269,batch_7/000110.JPG,Other plastic bottle,Plastic,"[663.0, 1655.0, 670.0, 452.0]",213406.0,2448,3264,train
3937,1270,batch_7/000111.JPG,Disposable plastic cup,Plastic,"[1529.0, 1554.0, 283.0, 288.0]",41863.0,3264,2448,test
3942,1273,batch_7/000114.JPG,Drink can,Metal,"[1767.0, 1397.0, 248.0, 191.0]",28612.5,3264,2448,train
3946,1274,batch_7/000115.JPG,Styrofoam piece,Other,"[1654.0, 827.0, 227.0, 190.0]",27453.5,3264,2448,train
3947,1275,batch_7/000117.JPG,Styrofoam piece,Other,"[2285.0, 873.0, 346.0, 304.0]",63002.5,3264,2448,train
3948,1276,batch_7/000118.JPG,Drink can,Metal,"[1674.0, 1217.0, 223.0, 267.0]",38512.0,3264,2448,train
3949,1277,batch_7/000119.JPG,Glass bottle,Glass,"[1826.0, 1285.0, 575.0, 221.0]",59705.5,3264,2448,train
3953,1278,batch_7/000120.JPG,Styrofoam piece,Other,"[2479.0, 966.0, 553.0, 365.0]",124173.5,3264,2448,train
3962,1281,batch_7/000123.JPG,Styrofoam piece,Other,"[900.0, 1339.0, 297.0, 250.0]",50174.5,3264,2448,train
3964,1283,batch_7/000125.JPG,Clear plastic bottle,Plastic,"[1774.0, 884.0, 258.0, 490.0]",69731.5,3264,2448,val
3965,1283,batch_7/000125.JPG,Styrofoam piece,Other,"[1778.0, 1338.0, 327.0, 293.0]",50302.0,3264,2448,train
3987,1292,batch_7/000135.JPG,Clear plastic bottle,Plastic,"[1343.0, 1577.0, 160.0, 401.0]",38615.0,3264,2448,val
4043,1301,batch_8/000001.jpg,Squeezable tube,Plastic,"[1053.0, 970.0, 164.0, 365.0]",25946.5,2448,3264,train
4047,1304,batch_8/000004.jpg,Clear plastic bottle,Plastic,"[1851.9999999999998, 721.9999999999999, 291.0000000000002, 233.0]",31114.000000000004,3264,2448,train
4052,1307,batch_8/000007.jpg,Clear plastic bottle,Plastic,"[232.0, 1278.0, 670.0, 269.0]",142513.5,2448,3264,test
4053,1307,batch_8/000007.jpg,Clear plastic bottle,Plastic,"[883.0, 871.0, 1227.0, 1023.0]",466527.5,2448,3264,test
4054,1307,batch_8/000007.jpg,Clear plastic bottle,Plastic,"[28.0, 1860.0, 1505.0, 637.0]",370934.0,2448,3264,train
4055,1307,batch_8/000007.jpg,Clear plastic bottle,Plastic,"[858.0, 2057.0, 893.0, 422.0]",268955.5,2448,3264,val
4056,1307,batch_8/000007.jpg,Clear plastic bottle,Plastic,"[1546.0, 1816.0, 593.0, 431.0]",196136.0,2448,3264,train
4058,1307,batch_8/000007.jpg,Clear plastic bottle,Plastic,"[1.0, 2929.0, 254.0, 331.0]",71478.5,2448,3264,val
4060,1308,batch_8/000008.jpg,Drink can,Metal,"[1357.9999999999998, 1141.9999999999998, 382.0000000000002, 596.0]",172906.50000000003,2448,3264,train
4066,1309,batch_8/000009.jpg,Drink can,Metal,"[1076.0, 1559.0, 272.0, 279.0]",49065.5,2448,3264,train
4068,1310,batch_8/000010.jpg,Glass bottle,Glass,"[1509.0, 1011.0, 258.0, 327.0]",33050.5,2448,3264,test
4070,1311,batch_8/000011.jpg,Clear plastic bottle,Plastic,"[1039.0, 1681.0, 158.0, 512.0]",58566.5,2448,3264,train
4073,1312,batch_8/000012.jpg,Clear plastic bottle,Plastic,"[964.3333, 1254.4286, 400.0, 323.0]",48469.0,2448,3264,train
4077,1313,batch_8/000013.jpg,Clear plastic bottle,Plastic,"[1064.8572, 442.14285, 335.0, 205.99994999999996]",33053.987449999986,2448,3264,test
4079,1314,batch_8/000014.jpg,Drink can,Metal,"[794.9999999999998, 1101.9999999999998, 152.0, 303.0000000000002]",39278.5,3264,2448,train
4080,1314,batch_8/000014.jpg,Drink can,Metal,"[932.9999999999998, 1057.9999999999998, 154.0, 333.9999999999998]",41199.99999999997,3264,2448,val
4081,1314,batch_8/000014.jpg,Drink can,Metal,"[1066.0, 1068.9999999999998, 158.99999999999977, 353.9999999999998]",44883.99999999996,3264,2448,train
4082,1314,batch_8/000014.jpg,Drink can,Metal,"[1217.0, 1155.9999999999998, 160.0, 304.0]",39049.000000000015,3264,2448,train
4083,1314,batch_8/000014.jpg,Drink can,Metal,"[1355.0, 1104.9999999999998, 160.0, 341.0]",42072.499999999956,3264,2448,val
4084,1314,batch_8/000014.jpg,Drink can,Metal,"[1495.9999999999995, 1071.0, 141.00000000000045, 320.0]",35610.99999999998,3264,2448,train
4085,1314,batch_8/000014.jpg,Drink can,Metal,"[1631.0, 1053.0, 140.99999999999955, 355.9999999999998]",43701.99999999989,3264,2448,train
4086,1314,batch_8/000014.jpg,Drink can,Metal,"[1762.9999999999995, 1115.0, 153.0, 357.99999999999955]",45085.999999999985,3264,2448,test
