split,image_path,true_class,predicted_class,predicted_probability,top2_class,top2_probability,transition
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Glass\glass402.jpg,Glass,Other,0.6093,Glass,0.3835,Glass -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000012_ann3062.jpg,Metal,Other,0.6008,Metal,0.2647,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000014_ann4080.jpg,Metal,Other,0.5063,Metal,0.1809,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000014_ann4083.jpg,Metal,Other,0.5063,Metal,0.1809,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000017_ann3083.jpg,Metal,Other,0.5063,Metal,0.1809,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000026_ann10.jpg,Metal,Other,0.6023,Metal,0.147,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000027_ann2255.jpg,Metal,Glass,0.5694,Metal,0.3566,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000029_ann4220.jpg,Metal,Other,0.5063,Metal,0.1809,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000035_ann2061.jpg,Metal,Other,0.5648,PaperCardboard,0.2751,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000036_ann3713.jpg,Metal,Other,0.5063,Metal,0.1809,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000048_ann2291.jpg,Metal,Other,0.8049,PaperCardboard,0.1327,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000054_ann1607.jpg,Metal,Other,0.4686,Metal,0.3883,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000057_ann3439.jpg,Metal,Other,0.5063,Metal,0.1809,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\000057_ann3440.jpg,Metal,Other,0.5063,Metal,0.1809,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal115.jpg,Metal,Other,0.503,Metal,0.2356,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal147.jpg,Metal,Glass,0.911,Metal,0.0693,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal183.jpg,Metal,Glass,0.5677,Metal,0.3313,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal230.jpg,Metal,Glass,0.5527,Plastic,0.2014,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal234.jpg,Metal,Glass,0.4624,Metal,0.3248,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal244.jpg,Metal,Glass,0.6175,Metal,0.354,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal277.jpg,Metal,Glass,0.8797,Metal,0.086,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal317.jpg,Metal,Glass,0.6968,Plastic,0.0977,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal338.jpg,Metal,Glass,0.8908,Metal,0.0641,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal350.jpg,Metal,Glass,0.4958,Metal,0.3111,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal363.jpg,Metal,Other,0.5491,Glass,0.3646,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal367.jpg,Metal,Glass,0.5807,Metal,0.3827,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal401.jpg,Metal,Glass,0.685,Metal,0.2946,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal404.jpg,Metal,Other,0.475,Plastic,0.1982,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal51.jpg,Metal,Glass,0.8151,Metal,0.1747,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal59.jpg,Metal,Glass,0.7453,Metal,0.2216,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal70.jpg,Metal,Glass,0.7801,Metal,0.1352,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal71.jpg,Metal,Glass,0.9576,Plastic,0.0222,Metal -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Metal\metal72.jpg,Metal,Other,0.9483,Metal,0.0338,Metal -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000002_ann3575.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000008_ann2215.jpg,PaperCardboard,Other,0.7906,PaperCardboard,0.1334,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000013_ann3657.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000014_ann724.jpg,PaperCardboard,Other,0.6743,PaperCardboard,0.1692,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000022_ann3097.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000047_ann4296.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000049_ann3159.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000056_ann3425.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000059_ann3419.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000075_ann4427.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000076_ann2178.jpg,PaperCardboard,Other,0.7305,Metal,0.0985,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000085_ann623.jpg,PaperCardboard,Other,0.4864,PaperCardboard,0.2567,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000088_ann635.jpg,PaperCardboard,Other,0.9913,PaperCardboard,0.0062,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000092_ann166.jpg,PaperCardboard,Other,0.9812,PaperCardboard,0.0147,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000095_ann1849.jpg,PaperCardboard,Other,0.49,Metal,0.1995,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000096_ann3259.jpg,PaperCardboard,Other,0.5063,Metal,0.1809,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\000098_ann1424.jpg,PaperCardboard,Other,0.862,PaperCardboard,0.0616,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\cardboard108.jpg,PaperCardboard,Other,0.5466,PaperCardboard,0.4125,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\cardboard233.jpg,PaperCardboard,Other,0.9595,Plastic,0.0323,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\cardboard302.jpg,PaperCardboard,Other,0.9807,PaperCardboard,0.0075,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\cardboard361.jpg,PaperCardboard,Other,0.617,PaperCardboard,0.2438,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\cardboard4.jpg,PaperCardboard,Other,0.8615,PaperCardboard,0.1262,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\IMG_4855_ann2546.jpg,PaperCardboard,Other,0.4768,Glass,0.1765,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\IMG_5068_ann2721.jpg,PaperCardboard,Other,0.7883,PaperCardboard,0.1559,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper162.jpg,PaperCardboard,Other,0.5966,PaperCardboard,0.2794,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper168.jpg,PaperCardboard,Other,0.9843,PaperCardboard,0.0136,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper256.jpg,PaperCardboard,Other,0.9914,PaperCardboard,0.0059,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper315.jpg,PaperCardboard,Other,0.6157,PaperCardboard,0.3772,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper368.jpg,PaperCardboard,Other,0.8956,PaperCardboard,0.0799,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper374.jpg,PaperCardboard,Other,0.7863,Glass,0.0728,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper401.jpg,PaperCardboard,Other,0.4783,PaperCardboard,0.245,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper404.jpg,PaperCardboard,Other,0.8493,PaperCardboard,0.1271,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper410.jpg,PaperCardboard,Other,0.5124,PaperCardboard,0.3298,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper417.jpg,PaperCardboard,Other,0.91,Metal,0.0584,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper447.jpg,PaperCardboard,Other,0.6761,PaperCardboard,0.2949,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper475.jpg,PaperCardboard,Other,0.8837,PaperCardboard,0.0968,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper535.jpg,PaperCardboard,Other,0.8941,Plastic,0.0397,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper545.jpg,PaperCardboard,Other,0.9903,PaperCardboard,0.0081,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper550.jpg,PaperCardboard,Other,0.8762,PaperCardboard,0.0849,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper562.jpg,PaperCardboard,Other,0.7525,PaperCardboard,0.2351,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper584.jpg,PaperCardboard,Other,0.9926,PaperCardboard,0.0047,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\PaperCardboard\paper591.jpg,PaperCardboard,Other,0.7897,PaperCardboard,0.1477,PaperCardboard -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000001_ann310.jpg,Plastic,Other,0.7061,Plastic,0.1225,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000005_ann2780.jpg,Plastic,Other,0.771,Plastic,0.1045,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000007_ann4055.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000007_ann4058.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000013_ann1461.jpg,Plastic,Other,0.5254,Metal,0.2265,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000017_ann3552.jpg,Plastic,Other,0.5265,Metal,0.1636,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000019_ann7.jpg,Plastic,Glass,0.4821,Other,0.2588,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000024_ann976.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000027_ann3527.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000040_ann4275.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000046_ann3466.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000047_ann3464.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000048_ann2097.jpg,Plastic,Other,0.9287,Plastic,0.0449,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000056_ann3788.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000064_ann1642.jpg,Plastic,Other,0.9451,PaperCardboard,0.0331,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000065_ann3403.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000066_ann4657.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000071_ann2160.jpg,Plastic,Glass,0.5899,Metal,0.1828,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000072_ann2165.jpg,Plastic,Other,0.924,Plastic,0.0365,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000073_ann3296.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000077_ann3834.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000084_ann1339.jpg,Plastic,Other,0.5391,PaperCardboard,0.2453,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000085_ann3875.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000087_ann3899.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000087_ann3901.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000088_ann4450.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000091_ann3909.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000097_ann3253.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000125_ann3964.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\000135_ann3987.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic12.jpg,Plastic,Other,0.7861,Glass,0.1065,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic162.jpg,Plastic,Other,0.5883,Plastic,0.1552,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic174.jpg,Plastic,Other,0.4588,Plastic,0.422,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic203.jpg,Plastic,Other,0.5374,Glass,0.4301,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic204.jpg,Plastic,Glass,0.5438,Other,0.2968,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic221.jpg,Plastic,Glass,0.4608,PaperCardboard,0.2369,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic223.jpg,Plastic,Other,0.6607,Glass,0.2253,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic27.jpg,Plastic,Other,0.8538,Glass,0.1162,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic281.jpg,Plastic,Glass,0.4895,Other,0.4257,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic297.jpg,Plastic,Glass,0.6104,Other,0.1869,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic356.jpg,Plastic,Glass,0.4681,Other,0.3888,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic368.jpg,Plastic,Glass,0.5673,Other,0.2615,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic408.jpg,Plastic,Glass,0.7591,Other,0.1872,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic413.jpg,Plastic,Glass,0.5164,Plastic,0.4192,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic456.jpg,Plastic,Other,0.5899,Metal,0.2416,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic459.jpg,Plastic,Other,0.7692,PaperCardboard,0.164,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic48.jpg,Plastic,Other,0.8148,Plastic,0.0964,Plastic -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic7.jpg,Plastic,Glass,0.5815,Plastic,0.302,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic83.jpg,Plastic,Glass,0.5047,Plastic,0.3806,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Plastic\plastic94.jpg,Plastic,Glass,0.6713,Plastic,0.2795,Plastic -> Glass
